NOLA,year,run,win,M_raw,M,C,incumb_ran,unopposed,city_type,city_council
0,2006,0,0,-50,0,32.987979888916016,0,1,Rural,AtLarge
0,2010,0,0,-50,0,31.09404945373535,1,1,Rural,AtLarge
0,2014,0,0,-50,0,31.09404945373535,1,1,Rural,AtLarge
0,1994,0,0,-50,0,44.710201263427734,1,1,Suburban,AtLarge
0,1998,0,0,-50,0,44.86594772338867,1,1,Suburban,AtLarge
0,2002,0,0,-50,0,43.63798522949219,1,1,Suburban,AtLarge
0,2006,0,0,-50,0,41.026309967041016,1,1,Suburban,AtLarge
0,2010,0,0,-50,0,38.414634704589844,1,1,Suburban,AtLarge
0,2014,0,0,-50,0,38.414634704589844,1,1,Suburban,AtLarge
0,1994,0,0,-37.92207717895508,12.077922821044922,30.391870498657227,1,0,Suburban,Mixed
0,1998,0,0,-31.77374267578125,18.22625732421875,30.712566375732422,1,1,Suburban,Mixed
0,2002,0,0,-50,0,31.017257690429687,1,0,Suburban,Mixed
0,2006,0,0,-26.062847137451172,23.937152862548828,31.305946350097656,0,0,Suburban,Mixed
0,2010,0,0,-32.778865814208984,17.221134185791016,31.594635009765625,1,0,Suburban,Mixed
0,2014,0,0,-32.42753601074219,17.572463989257813,31.594635009765625,1,0,Suburban,Mixed
0,1992,0,0,-25.298507690429687,24.701492309570313,0.10031919181346893,1,0,Suburban,Mixed
0,1996,0,0,-33.37887191772461,16.62112808227539,0.300957590341568,1,0,Suburban,Mixed
0,1999,0,0,-30.56722640991211,19.43277359008789,0.4514363706111908,0,0,Suburban,Mixed
0,2000,0,0,-30.197132110595703,19.802867889404297,0.5015959739685059,1,1,Suburban,Mixed
0,2004,0,0,-50,0,0.9292298555374146,1,1,Suburban,Mixed
0,2008,0,0,-50,0,1.3568637371063232,1,1,Suburban,Mixed
0,2012,0,0,-50,0,1.3568637371063232,1,0,Suburban,Mixed
0,1990,0,0,-26.190475463867187,23.809524536132813,0,1,0,Rural,AtLarge
0,1994,0,0,-26.801801681518555,23.198198318481445,0,1,0,Rural,AtLarge
0,1998,0,0,-29.255319595336914,20.744680404663086,0,1,0,Rural,AtLarge
0,2001,0,0,-29.13385772705078,20.86614227294922,0.3488371968269348,0,1,Rural,AtLarge
0,2002,0,0,-50,0,0.6976743936538696,0,0,Rural,AtLarge
0,2006,0,0,-27.358489990234375,22.641510009765625,2.0930233001708984,1,0,Rural,AtLarge
0,2010,0,0,-34.85714340209961,15.14285659790039,3.4883720874786377,1,1,Rural,AtLarge
0,2014,0,0,-50,0,3.4883720874786377,1,1,Rural,AtLarge
0,1992,0,0,-50,0,25.14537239074707,1,1,Suburban,Mixed
0,1996,0,0,-50,0,28.19921875,1,1,Suburban,Mixed
0,2000,0,0,-50,0,31.25306510925293,1,1,Suburban,Mixed
0,2004,0,0,-50,0,36.43510437011719,1,1,Suburban,Mixed
0,2008,0,0,-50,0,41.61714172363281,0,0,Suburban,Mixed
0,2012,0,0,-31.824817657470703,18.175182342529297,41.61714172363281,1,0,Suburban,Mixed
0,1994,1,1,25.78203773498535,75.78203773498535,97.98743438720703,1,0,Rural,Mixed
0,1998,1,1,26.454137802124023,76.45413780212402,97.397186279296875,1,1,Rural,Mixed
0,2002,1,1,50,100,97.14012908935547,1,0,Rural,Mixed
0,2006,1,1,31.650894165039063,81.65089416503906,97.21625518798828,1,0,Rural,Mixed
0,2010,1,1,35.77738571166992,85.77738571166992,97.2923812866211,1,0,Rural,Mixed
0,2014,1,1,33.94854736328125,83.94854736328125,97.2923812866211,1,0,Rural,Mixed
0,1994,0,0,-28.445098876953125,21.554901123046875,25.326499938964844,1,0,Suburban,Mixed
0,1998,0,0,-28.8677921295166,21.1322078704834,31.66460609436035,1,0,Suburban,Mixed
0,2002,0,0,-29.876161575317383,20.123838424682617,37.188819885253906,1,0,Suburban,Mixed
0,2004,0,0,-30.505836486816406,19.494163513183594,39.543983459472656,0,0,Suburban,Mixed
0,2006,0,0,-25.652565002441406,24.347434997558594,41.89914321899414,1,0,Suburban,Mixed
0,2010,0,0,-25.485626220703125,24.514373779296875,46.609466552734375,0,1,Suburban,Mixed
0,2014,0,0,-50,0,46.609466552734375,0,0,Suburban,Mixed
0,1992,0,0,-25.877193450927734,24.122806549072266,14.216120719909668,0,1,Rural,AtLarge
0,1994,0,0,-50,0,13.410781860351563,1,1,Rural,AtLarge
0,1998,0,0,-50,0,11.800103187561035,0,1,Rural,AtLarge
0,2002,0,0,-50,0,11.440439224243164,1,0,Rural,AtLarge
0,2006,0,0,-38.81578826904297,11.184211730957031,12.33178997039795,0,0,Rural,AtLarge
0,2010,0,0,-28.823530197143555,21.176469802856445,13.223140716552734,0,0,Rural,AtLarge
0,2014,0,0,-37.5,12.5,13.223140716552734,1,1,Rural,AtLarge
0,1992,1,1,28.668941497802734,78.66894149780273,70.28264617919922,0,1,Suburban,Mixed
0,1994,1,1,50,100,69.63506317138672,1,0,Suburban,Mixed
0,1998,1,1,31.22529411315918,81.22529411315918,68.33988952636719,0,0,Suburban,Mixed
0,2002,1,1,13.113006591796875,63.113006591796875,68.493865966796875,1,0,Suburban,Mixed
0,2006,1,0,14.020617485046387,64.02061748504639,70.09698486328125,1,0,Suburban,Mixed
0,2010,1,1,-3.7366561889648437,46.263343811035156,71.700103759765625,1,0,Suburban,Mixed
0,2013,1,1,16.99561309814453,66.99561309814453,71.700103759765625,1,0,Suburban,Mixed
0,2014,1,1,35.81267166137695,85.81267166137695,71.700103759765625,1,0,Suburban,Mixed
0,2015,1,1,26.369863510131836,76.36986351013184,71.700103759765625,0,1,Suburban,Mixed
0,1992,0,0,-28.324365615844727,21.675634384155273,0.14890138804912567,1,0,Suburban,District
0,1996,0,0,-28.889942169189453,21.110057830810547,0.17179009318351746,1,0,Suburban,District
0,1997,0,0,-25.39906120300293,24.60093879699707,0.1775122582912445,1,0,Suburban,District
0,2000,0,0,-34.227821350097656,15.772178649902344,0.19467878341674805,1,0,Suburban,District
0,2004,0,0,-39.07867431640625,10.92132568359375,0.45631343126296997,1,0,Suburban,District
0,2008,0,0,-42.74193572998047,7.258064270019531,0.7179480791091919,1,0,Suburban,District
0,2012,0,0,-38.688087463378906,11.311912536621094,0.7179480791091919,1,1,Suburban,District
0,2016,0,0,-50,0,0.7179480791091919,1,0,Suburban,District
0,1994,0,0,-50,0,10.722431182861328,1,1,Rural,AtLarge
0,1998,0,0,-50,0,10.102705955505371,1,1,Rural,AtLarge
0,2002,0,0,-50,0,10.729011535644531,0,0,Rural,AtLarge
0,2006,0,0,-25.59726905822754,24.40273094177246,12.601347923278809,0,0,Rural,AtLarge
0,2010,0,0,-30.816326141357422,19.183673858642578,14.473684310913086,1,1,Rural,AtLarge
0,2014,0,0,-50,0,14.473684310913086,1,1,Rural,AtLarge
0,1992,0,0,-50,0,24.98036003112793,1,1,Rural,District
0,1996,0,0,-50,0,28.971954345703125,1,0,Rural,District
0,1998,0,0,-28.782608032226562,21.217391967773438,30.96775245666504,0,0,Rural,District
0,2000,0,0,-33.01886749267578,16.98113250732422,32.96355056762695,1,1,Rural,District
0,2004,0,0,-50,0,39.611000061035156,1,0,Rural,District
0,2008,0,0,-29.14285659790039,20.85714340209961,46.25844955444336,0,0,Rural,District
0,2012,0,0,-30.244754791259766,19.755245208740234,46.25844955444336,1,1,Rural,District
0,2016,0,0,-50,0,46.25844955444336,0,0,Rural,District
0,1992,0,0,-28.519855499267578,21.480144500732422,15.291653633117676,1,1,Suburban,Mixed
0,1996,0,0,-50,0,17.959089279174805,1,1,Suburban,Mixed
0,2000,0,0,-50,0,20.62652587890625,0,0,Suburban,Mixed
0,2004,1,1,-34.766212463378906,15.233787536621094,22.354169845581055,1,0,Suburban,Mixed
0,2008,0,0,11.527166366577148,61.52716636657715,24.08181381225586,0,0,Suburban,Mixed
0,2012,0,0,-25.27532958984375,24.72467041015625,24.08181381225586,0,1,Suburban,Mixed
0,2016,0,0,-50,0,24.08181381225586,1,0,Suburban,Mixed
0,1993,0,0,-31.21217918395996,18.78782081604004,34.52220153808594,1,0,Suburban,Mixed
0,1997,0,0,-37.2181510925293,12.781848907470703,35.10008239746094,1,1,Suburban,Mixed
0,2001,0,0,-50,0,35.40876007080078,1,0,Suburban,Mixed
0,2005,0,0,-43.743408203125,6.256591796875,34.90984344482422,1,0,Suburban,Mixed
0,2009,0,0,-33.71493148803711,16.28506851196289,34.410926818847656,1,1,Suburban,Mixed
0,2013,0,0,-50,0,34.410926818847656,0,0,Suburban,Mixed
0,1992,0,0,-31.319910049438477,18.680089950561523,46.866607666015625,1,0,Rural,AtLarge
0,1996,0,0,-31.494253158569336,18.505746841430664,44.85121536254883,1,0,Rural,AtLarge
0,2000,0,0,-26.417234420776367,23.582765579223633,42.835819244384766,1,0,Rural,AtLarge
0,2004,0,0,-25.56306266784668,24.43693733215332,40.724674224853516,1,0,Rural,AtLarge
0,2008,0,0,-25.120773315429688,24.879226684570313,38.61353302001953,1,0,Rural,AtLarge
0,2012,1,0,-29.262086868286133,20.737913131713867,38.61353302001953,1,0,Rural,AtLarge
0,1994,0,0,-28.82281494140625,21.17718505859375,14.181693077087402,1,0,Rural,Mixed
0,1998,0,0,-36.43867874145508,13.561321258544922,13.27958869934082,1,0,Rural,Mixed
0,2002,0,0,-25.415512084960938,24.584487915039063,12.73779296875,0,0,Rural,Mixed
0,2006,0,0,-39.233577728271484,10.766422271728516,12.556306838989258,1,1,Rural,Mixed
0,2007,0,0,-50,0,12.510934829711914,0,0,Rural,Mixed
0,2010,0,0,-14.285714149475098,35.7142858505249,12.374820709228516,1,1,Rural,Mixed
0,2011,0,0,-50,0,12.374820709228516,0,0,Rural,Mixed
0,2014,0,0,-30.394737243652344,19.605262756347656,12.374820709228516,1,0,Rural,Mixed
0,1994,0,0,-30.89430809020996,19.10569190979004,8.016953468322754,1,0,Rural,AtLarge
0,1996,0,0,-26.893939971923828,23.106060028076172,8.501201629638672,0,1,Rural,AtLarge
0,1998,0,0,-50,0,8.985448837280273,1,1,Rural,AtLarge
0,2002,0,0,-50,0,10.17575740814209,1,1,Rural,AtLarge
0,2006,0,0,-50,0,11.587879180908203,1,1,Rural,AtLarge
0,2010,0,0,-50,0,13,1,1,Rural,AtLarge
0,2014,0,0,-50,0,13,1,1,Rural,AtLarge
0,1994,0,0,-28.344356536865234,21.655643463134766,43.20319366455078,0,0,Rural,District
0,1998,0,0,-31.56889533996582,18.43110466003418,44.53126907348633,0,0,Rural,District
0,2002,1,0,-25.170719146728516,24.829280853271484,45.66121292114258,1,0,Rural,District
0,2006,1,0,-27.292673110961914,22.707326889038086,46.59303283691406,1,0,Rural,District
0,2010,1,0,-28.700681686401367,21.299318313598633,47.52485275268555,1,0,Rural,District
0,2014,1,0,-27.855562210083008,22.144437789916992,47.52485275268555,0,0,Rural,District
0,1990,0,0,-27.179487228393555,22.820512771606445,0.19139720499515533,1,1,Suburban,Mixed
0,1994,0,0,-50,0,0.361676961183548,0,0,Suburban,Mixed
0,1998,0,0,-33.55008316040039,16.44991683959961,0.5319567322731018,1,0,Suburban,Mixed
0,2002,0,0,-34.82120132446289,15.17879867553711,0.9313187599182129,0,0,Suburban,Mixed
0,2006,0,0,-26.33889389038086,23.66110610961914,1.5597630739212036,1,1,Suburban,Mixed
0,2010,0,0,-50,0,2.1882073879241943,0,0,Suburban,Mixed
0,2014,0,0,-27.936508178710937,22.063491821289063,2.1882073879241943,0,0,Suburban,Mixed
0,1994,0,0,-29.19161605834961,20.80838394165039,43.51969909667969,1,0,Rural,AtLarge
0,1998,0,0,-33.97212600708008,16.027873992919922,51.05705642700195,1,0,Rural,AtLarge
0,2002,0,0,-36.1328125,13.8671875,48.86058807373047,0,0,Rural,AtLarge
0,2006,0,0,-25.75757598876953,24.24242401123047,36.930294036865234,0,0,Rural,AtLarge
0,2010,0,0,-28.728069305419922,21.271930694580078,25,1,1,Rural,AtLarge
0,2014,0,0,-50,0,25,1,0,Rural,AtLarge
0,1991,1,0,-25.370676040649414,24.629323959350586,27.16993522644043,0,0,Suburban,Mixed
0,1992,0,0,-31.430866241455078,18.569133758544922,26.45525550842285,1,1,Suburban,Mixed
0,1994,0,0,-50,0,25.025897979736328,0,1,Suburban,Mixed
0,1996,0,0,-50,0,23.596538543701172,1,1,Suburban,Mixed
0,2000,0,0,-50,0,20.737821578979492,1,0,Suburban,Mixed
0,2004,0,0,-26.77165412902832,23.22834587097168,19.73858070373535,1,1,Suburban,Mixed
0,2008,0,0,-50,0,18.739341735839844,0,0,Suburban,Mixed
0,2012,0,0,-28.33333396911621,21.66666603088379,18.739341735839844,1,1,Suburban,Mixed
0,1993,0,0,-42.75582504272461,7.244174957275391,42.152156829833984,1,1,Rural,District
0,1997,0,0,-50,0,46.49799728393555,1,0,Rural,District
0,2001,1,0,-28.070175170898437,21.929824829101563,50.53152847290039,0,0,Rural,District
0,2005,0,0,-29.946165084838867,20.053834915161133,53.628150939941406,1,0,Rural,District
0,2008,1,1,-25.41666603088379,24.58333396911621,55.95061492919922,0,1,Rural,District
0,2009,1,1,50,100,56.724769592285156,1,1,Rural,District
0,2014,1,0,50,100,56.724769592285156,0,0,Rural,District
0,1994,0,0,-50,0,9.994998931884766,0,1,Suburban,AtLarge
0,1998,0,0,-50,0,9.318060874938965,1,1,Suburban,AtLarge
0,2000,0,0,-50,0,8.979591369628906,0,1,Suburban,AtLarge
0,2002,0,0,-50,0,9.560722351074219,1,1,Suburban,AtLarge
0,2006,0,0,-50,0,10.722984313964844,1,1,Suburban,AtLarge
0,2009,0,0,-50,0,11.594680786132812,0,1,Suburban,AtLarge
0,2010,0,0,-50,0,11.885246276855469,0,1,Suburban,AtLarge
0,2013,0,0,-50,0,11.885246276855469,1,1,Suburban,AtLarge
0,2014,0,0,-50,0,11.885246276855469,0,1,Suburban,AtLarge
0,1992,0,0,-26.114648818969727,23.885351181030273,9.50345230102539,0,0,Suburban,Mixed
0,1996,0,0,-28.626943588256836,21.373056411743164,9.715802192687988,1,0,Suburban,Mixed
0,2000,0,0,-28.01556396484375,21.98443603515625,9.92815113067627,1,0,Suburban,Mixed
0,2004,0,0,-35.110294342041016,14.889705657958984,10.496914863586426,0,0,Suburban,Mixed
0,2008,0,0,-26.08359146118164,23.91640853881836,11.065677642822266,1,1,Suburban,Mixed
0,2012,0,0,-50,0,11.065677642822266,1,1,Suburban,Mixed
0,2016,0,0,-50,0,11.065677642822266,1,1,Suburban,Mixed
0,1992,0,0,-32.45283126831055,17.547168731689453,2.4468302726745605,1,1,Rural,AtLarge
0,1996,0,0,-50,0,4.572324752807617,1,0,Rural,AtLarge
0,2000,0,0,-43.09895706176758,6.901042938232422,6.697819232940674,1,1,Rural,AtLarge
0,2003,0,0,-50,0,8.316902160644531,0,0,Rural,AtLarge
0,2004,0,0,-33.40707778930664,16.59292221069336,8.856596946716309,1,1,Rural,AtLarge
0,2008,0,0,-50,0,11.015374183654785,1,1,Rural,AtLarge
0,2012,0,0,-50,0,11.015374183654785,0,0,Rural,AtLarge
0,1994,0,0,-50,0,25.303070068359375,1,1,Rural,AtLarge
0,1998,0,0,-50,0,23.204004287719727,1,1,Rural,AtLarge
0,2002,0,0,-50,0,24.02145004272461,1,1,Rural,AtLarge
0,2006,0,0,-50,0,27.75540542602539,1,1,Rural,AtLarge
0,2010,0,0,-50,0,31.489360809326172,1,1,Rural,AtLarge
0,2014,0,0,-50,0,31.489360809326172,1,1,Rural,AtLarge
0,1994,0,0,-25.924802780151367,24.075197219848633,58.42127227783203,1,0,Rural,District
0,1996,0,0,-26.339284896850586,23.660715103149414,59.38045883178711,0,0,Rural,District
0,1998,1,1,-26.32436752319336,23.67563247680664,60.33964920043945,1,0,Rural,District
0,2002,1,0,6.083515167236328,56.08351516723633,61.902835845947266,0,0,Rural,District
0,2006,0,0,-5.116279602050781,44.88372039794922,63.11082458496094,1,0,Rural,District
0,2010,1,1,-28.757875442504883,21.242124557495117,64.318817138671875,0,0,Rural,District
0,2014,1,0,5.708660125732422,55.70866012573242,64.318817138671875,1,0,Rural,District
0,1990,0,0,-50,0,0,1,1,Rural,Mixed
0,1994,0,0,-50,0,0.9195402264595032,1,0,Rural,Mixed
0,1998,0,0,-27.60869598388672,22.39130401611328,1.8390804529190063,1,1,Rural,Mixed
0,2000,0,0,-50,0,2.2988505363464355,0,0,Rural,Mixed
0,2002,0,0,-32.35293960571289,17.64706039428711,1.8807470798492432,1,1,Rural,Mixed
0,2006,0,0,-50,0,1.0445401668548584,1,1,Rural,Mixed
0,2010,0,0,-50,0,0.2083333283662796,1,1,Rural,Mixed
0,2014,0,0,-50,0,0.2083333283662796,1,1,Rural,Mixed
0,1992,0,0,-50,0,26.366626739501953,1,1,Suburban,AtLarge
0,1996,0,0,-50,0,24.42362403869629,1,1,Suburban,AtLarge
0,2000,0,0,-50,0,22.480619430541992,1,0,Suburban,AtLarge
0,2004,0,0,-27.08333396911621,22.91666603088379,22.670761108398438,0,1,Suburban,AtLarge
0,2008,0,0,-37.20930099487305,12.790699005126953,22.860902786254883,1,1,Suburban,AtLarge
0,2012,0,0,-50,0,22.860902786254883,0,1,Suburban,AtLarge
0,1992,0,0,-50,0,0.6300775408744812,1,1,Suburban,AtLarge
0,1996,0,0,-50,0,1.0902326107025146,1,1,Suburban,AtLarge
0,2000,0,0,-50,0,1.5503876209259033,0,1,Suburban,AtLarge
0,2004,0,0,-50,0,1.292223572731018,0,1,Suburban,AtLarge
0,2005,0,0,-50,0,1.2276824712753296,0,1,Suburban,AtLarge
0,2008,0,0,-50,0,1.0340594053268433,1,1,Suburban,AtLarge
0,2012,0,0,-50,0,1.0340594053268433,0,1,Suburban,AtLarge
0,1992,0,0,-50,0,31.56430435180664,1,1,Rural,Mixed
0,1996,0,0,-50,0,33.90860366821289,1,0,Rural,Mixed
0,2000,0,0,-28.240190505981445,21.759809494018555,36.252899169921875,1,0,Rural,Mixed
0,2004,0,0,-30.420917510986328,19.579082489013672,37.847835540771484,1,0,Rural,Mixed
0,2008,0,0,-29.557640075683594,20.442359924316406,39.442771911621094,1,0,Rural,Mixed
0,2012,0,0,-27.885713577270508,22.114286422729492,39.442771911621094,1,0,Rural,Mixed
0,2016,0,0,-27.664670944213867,22.335329055786133,39.442771911621094,1,0,Rural,Mixed
0,1994,0,0,-50,0,9.808362007141113,1,0,Suburban,Mixed
0,1998,0,0,-25.277008056640625,24.722991943359375,10.779144287109375,1,1,Suburban,Mixed
0,2002,0,0,-50,0,10.291627883911133,1,1,Suburban,Mixed
0,2006,0,0,-50,0,8.345813751220703,1,1,Suburban,Mixed
0,2010,0,0,-50,0,6.400000095367432,1,0,Suburban,Mixed
0,2014,0,0,-27.033897399902344,22.966102600097656,6.400000095367432,0,0,Suburban,Mixed
0,1994,0,0,-50,0,18.864898681640625,1,1,Suburban,Mixed
0,1998,0,0,-50,0,18.68033790588379,1,1,Suburban,Mixed
0,2002,0,0,-50,0,20.050687789916992,1,0,Suburban,Mixed
0,2006,0,0,-27.240896224975586,22.759103775024414,22.97594451904297,1,0,Suburban,Mixed
0,2010,1,0,-28.180862426757813,21.819137573242188,25.901201248168945,1,0,Suburban,Mixed
0,2014,0,0,-26.412918090820312,23.587081909179688,25.901201248168945,1,1,Suburban,Mixed
0,1992,0,0,-50,0,44.13776779174805,1,1,Rural,Mixed
0,1996,0,0,-50,0,48.2190055847168,1,0,Rural,Mixed
0,2000,0,0,-25.303197860717773,24.696802139282227,52.30024337768555,1,1,Rural,Mixed
0,2004,0,0,-50,0,52.90018844604492,1,0,Rural,Mixed
0,2008,0,0,-40.09971618652344,9.9002838134765625,53.50012969970703,1,0,Rural,Mixed
0,2012,0,0,-30.506155014038086,19.493844985961914,53.50012969970703,1,1,Rural,Mixed
0,2016,0,0,-50,0,53.50012969970703,1,1,Rural,Mixed
0,1992,0,0,-50,0,0.6711409687995911,1,1,Rural,AtLarge
0,1996,0,0,-50,0,2.013422966003418,1,1,Rural,AtLarge
0,1998,0,0,-50,0,2.6845638751983643,0,1,Rural,AtLarge
0,2000,0,0,-50,0,3.3557047843933105,1,1,Rural,AtLarge
0,2003,0,0,-50,0,2.5648207664489746,0,1,Rural,AtLarge
0,2004,0,0,-50,0,2.3011927604675293,1,1,Rural,AtLarge
0,2008,0,0,-50,0,1.246680498123169,1,1,Rural,AtLarge
0,2012,0,0,-50,0,1.246680498123169,1,1,Rural,AtLarge
0,1991,0,0,18.783069610595703,68.7830696105957,54.530487060546875,1,0,Rural,Mixed
0,1995,1,1,-25.34157371520996,24.65842628479004,56.826499938964844,0,0,Rural,Mixed
0,1999,1,0,1.8871269226074219,51.88712692260742,59.12251281738281,1,0,Rural,Mixed
0,2003,0,0,-4.7826080322265625,45.21739196777344,61.805641174316406,1,1,Rural,Mixed
0,2007,1,0,-50,0,64.61781311035156,1,0,Rural,Mixed
0,2011,1,1,-1.388214111328125,48.611785888671875,64.61781311035156,0,0,Rural,Mixed
0,2013,1,1,5.3685150146484375,55.36851501464844,64.61781311035156,0,0,Rural,Mixed
0,2015,1,1,14.230768203735352,64.23076820373535,64.61781311035156,1,1,Rural,Mixed
0,1991,0,0,-50,0,0.12209910899400711,1,0,Suburban,Mixed
0,1995,0,0,-29.452926635742188,20.547073364257813,0.33820146322250366,1,1,Suburban,Mixed
0,1999,0,0,-50,0,0.5543038249015808,1,1,Suburban,Mixed
0,2003,0,0,-50,0,0.8357096910476685,1,1,Suburban,Mixed
0,2007,0,0,-50,0,1.1388834714889526,1,0,Suburban,Mixed
0,2015,0,0,-46.78953552246094,3.2104644775390625,1.1388834714889526,1,1,Suburban,Mixed
0,1994,0,0,-32.52269744873047,17.47730255126953,7.159851551055908,1,1,Rural,Mixed
0,1998,0,0,-50,0,10.397388458251953,0,0,Rural,Mixed
0,2002,0,0,-26.492536544799805,23.507463455200195,11.878963470458984,1,0,Rural,Mixed
0,2006,0,0,-26.66666603088379,23.33333396911621,11.604578971862793,0,0,Rural,Mixed
0,2010,0,0,-27.676767349243164,22.323232650756836,11.330194473266602,1,0,Rural,Mixed
0,2014,0,0,-38.22222137451172,11.777778625488281,11.330194473266602,0,0,Rural,Mixed
0,1993,0,0,-33.28850173950195,16.711498260498047,26.82083511352539,1,1,Rural,District
0,1997,0,0,-50,0,27.494226455688477,1,1,Rural,District
0,2001,0,0,-50,0,28.03956413269043,1,0,Rural,District
0,2003,0,0,-30.863073348999023,19.136926651000977,28.120147705078125,0,0,Rural,District
0,2005,0,0,-27.570837020874023,22.429162979125977,28.200733184814453,1,0,Rural,District
0,2009,0,0,-34.92935562133789,15.07064437866211,28.361902236938477,1,0,Rural,District
0,2013,1,0,-35.763099670410156,14.236900329589844,28.361902236938477,1,0,Rural,District
0,1994,0,0,-50,0,41.282413482666016,1,1,Rural,Mixed
0,1998,1,0,-50,0,43.772727966308594,0,0,Rural,Mixed
0,2002,1,0,-6.889652252197266,43.110347747802734,47.124000549316406,0,0,Rural,Mixed
0,2006,1,1,-3.1788482666015625,46.82115173339844,51.33623504638672,1,0,Rural,Mixed
0,2010,1,1,8.610271453857422,58.61027145385742,55.54846954345703,1,0,Rural,Mixed
0,2014,1,1,7.582111358642578,57.58211135864258,55.54846954345703,0,0,Rural,Mixed
0,1994,0,0,-26.831682205200195,23.168317794799805,59.51509094238281,1,0,Rural,District
0,1998,1,0,-38.955997467041016,11.044002532958984,59.287532806396484,1,0,Rural,District
0,2002,1,0,-2.4183006286621094,47.58169937133789,60.88425827026367,1,0,Rural,District
0,2010,1,1,-2.9683876037597656,47.031612396240234,67.72627258300781,1,0,Rural,District
0,2014,1,1,6.441047668457031,56.44104766845703,67.72627258300781,1,0,Rural,District
0,1994,0,0,-50,0,46.37234115600586,1,1,Rural,AtLarge
0,1998,0,0,-50,0,46.95029067993164,1,1,Rural,AtLarge
0,2002,0,0,-50,0,47.48213577270508,1,1,Rural,AtLarge
0,2006,0,0,-50,0,47.967872619628906,1,1,Rural,AtLarge
0,2010,0,0,-50,0,48.453609466552734,1,1,Rural,AtLarge
0,2014,1,0,-50,0,48.453609466552734,1,0,Rural,AtLarge
0,1990,0,0,-25.972166061401367,24.027833938598633,15.74421215057373,0,0,Rural,Mixed
0,1994,0,0,-25.929018020629883,24.070981979370117,14.615544319152832,1,0,Rural,Mixed
0,1998,0,0,-27.022300720214844,22.977699279785156,13.486875534057617,0,0,Rural,Mixed
0,2002,0,0,-27.69158363342285,22.30841636657715,13.116293907165527,1,0,Rural,Mixed
0,2006,0,0,-25.7552490234375,24.2447509765625,13.503799438476563,0,0,Rural,Mixed
0,2010,0,0,-27.542373657226563,22.457626342773438,13.891304016113281,0,0,Rural,Mixed
0,2014,0,0,-28.67936897277832,21.32063102722168,13.891304016113281,1,0,Rural,Mixed
0,2006,0,0,-31.683168411254883,18.316831588745117,22.13758659362793,0,1,Rural,Mixed
0,2010,0,0,-50,0,17.288135528564453,1,1,Rural,Mixed
0,2014,0,0,-50,0,17.288135528564453,1,0,Rural,Mixed
0,1990,0,0,-45.576351165771484,4.423648834228516,18.07643699645996,1,1,Suburban,Mixed
0,1994,0,0,-50,0,19.86496353149414,1,1,Suburban,Mixed
0,1996,0,0,-50,0,20.759227752685547,0,0,Suburban,Mixed
0,1998,0,0,-32.99647521972656,17.003524780273438,21.65349006652832,1,1,Suburban,Mixed
0,2002,0,0,-50,0,22.8338623046875,1,1,Suburban,Mixed
0,2004,0,0,-50,0,23.11996841430664,1,0,Suburban,Mixed
0,2006,1,0,-26.0819149017334,23.9180850982666,23.406076431274414,1,0,Suburban,Mixed
0,2010,0,0,-28.864532470703125,21.135467529296875,23.978290557861328,0,0,Suburban,Mixed
0,2014,0,0,-28.27855110168457,21.72144889831543,23.978290557861328,1,0,Suburban,Mixed
0,1994,0,0,-25.904203414916992,24.095796585083008,59.53909683227539,1,0,Rural,Mixed
0,1998,1,0,-30.917160034179688,19.082839965820312,63.08143615722656,1,0,Rural,Mixed
0,2002,1,1,-18.72749137878418,31.27250862121582,66.304290771484375,1,0,Rural,Mixed
0,2006,1,1,6.336528778076172,56.33652877807617,69.20764923095703,1,0,Rural,Mixed
0,2010,1,1,17.0625,67.0625,72.11100769042969,1,0,Rural,Mixed
0,2014,1,1,12.984054565429688,62.98405456542969,72.11100769042969,1,0,Rural,Mixed
0,1994,0,0,-32.075469970703125,17.924530029296875,0.7153271436691284,1,1,Rural,AtLarge
0,1995,0,0,-50,0,0.7107848525047302,0,0,Rural,AtLarge
0,1998,0,0,-35,15,0.6971579790115356,1,0,Rural,AtLarge
0,2002,0,0,-30.575538635253906,19.424461364746094,1.0793049335479736,1,1,Rural,AtLarge
0,2006,0,0,-50,0,1.8617678880691528,1,1,Rural,AtLarge
0,2010,0,0,-50,0,2.644230842590332,1,1,Rural,AtLarge
0,2014,0,0,-50,0,2.644230842590332,0,1,Rural,AtLarge
0,1992,0,0,-40.38461685180664,9.61538314819336,18.841827392578125,0,0,Suburban,AtLarge
0,1993,0,0,-32.35293960571289,17.64706039428711,18.62335205078125,1,1,Suburban,AtLarge
0,1997,0,0,-50,0,17.749446868896484,1,0,Suburban,AtLarge
0,2001,0,0,-36.25541305541992,13.744586944580078,16.429391860961914,1,0,Suburban,AtLarge
0,2005,0,0,-26.94805145263672,23.05194854736328,13.770889282226563,0,0,Suburban,AtLarge
0,2009,0,0,-43.90934753417969,6.0906524658203125,11.112386703491211,1,0,Suburban,AtLarge
0,2013,0,0,-31.948423385620117,18.051576614379883,11.112386703491211,0,0,Suburban,AtLarge
0,1994,0,0,-50,0,21.876293182373047,1,1,Rural,Mixed
0,1998,0,0,-50,0,22.158639907836914,1,1,Rural,Mixed
0,2002,0,0,-50,0,22.450267791748047,1,1,Rural,Mixed
0,2005,0,0,-50,0,22.675945281982422,0,0,Rural,Mixed
