M,C,minority_run,minority_win,white_run,state,state.lower,year,phase,sl_chamber,sl_district,group,white_pct,unusual,south,deepsouth,rimsouth,section5,litigated,proper
7.470583589986575,46.2504667820891,0,0,1,KY,ky,2014,3,9,41,Black,48.1515429269783,0,1,0,1,0,0,1
100,52.037950404165,1,1,1,KY,ky,2014,2,9,42,Black,44.334840389094396,0,1,0,1,0,0,1
100,54.37805336339721,1,1,1,KY,ky,2014,1,9,43,Black,42.6719278466742,0,1,0,1,0,0,1
14.959648706384996,23.936459232269,0,0,1,KY,ky,2014,2,9,44,Black,72.1705500687186,0,1,0,1,0,0,1
63.91543108182317,11.7973105936373,1,1,0,KY,ky,2014,2,9,57,Black,83.3715972449984,0,1,0,1,0,0,1
100,11.3450671273801,1,1,1,KY,ky,2014,3,9,65,Black,83.0903790087464,0,1,0,1,0,0,1
17.243862725450903,25.1557026080187,0,0,1,KY,ky,2014,2,9,8,Black,70.5559880628001,0,1,0,1,0,0,1
100,85.22531171072329,1,1,0,MD,md,2014,4,8,25,Black,7.7153403961097595,0,1,0,1,0,0,1
12.536909702863987,35.5565811141062,0,0,1,MD,md,2014,3,8,27,Black,57.7327697422935,0,1,0,1,0,0,1
48.11881771078662,39.1243133699536,0,0,1,MD,md,2014,4,9,28,Black,51.687909978134506,0,1,0,1,0,0,1
20.39569718610344,23.5863983911636,0,0,1,MD,md,2014,3,8,37,Black,70.1027981094131,0,1,0,1,0,0,1
24.65575110805112,19.5519212870629,0,0,1,MD,md,2014,3,8,38,Black,74.6813683590708,0,1,0,1,0,0,1
51.568788445748595,67.5990881358545,1,1,1,MD,md,2014,3,9,41,Black,27.127958327368003,0,1,0,1,0,0,1
91.38580645161291,64.9077606013964,1,1,1,MD,md,2014,4,8,44,Black,26.4661268375382,0,1,0,1,0,0,1
100,71.1180088521009,1,1,1,MD,md,2014,3,8,45,Black,23.486808070357,0,1,0,1,0,0,1
63.363803174923824,71.1180088521009,1,1,1,MD,md,2014,3,9,45,Black,23.486808070357,0,1,0,1,0,0,1
21.04147495727619,13.9515728782775,0,0,1,MD,md,2014,4,8,6,Black,78.5541557988997,0,1,0,1,0,0,1
39.87585829435765,13.9515728782775,0,0,1,MD,md,2014,4,9,6,Black,78.5541557988997,0,1,0,1,0,0,1
18.790849673202615,11.5164305094965,0,0,1,ME,me,2014,3,9,72,Black,83.1022007838408,0,0,0,0,0,0,1
70.78968778602665,60.6864224483899,1,1,1,MI,mi,2014,2,9,1,Black,35.9537034064276,0,0,0,0,0,0,1
43.21503630110814,56.3575633210012,1,1,1,MI,mi,2014,2,9,10,Black,39.8454233632401,1,0,0,0,0,0,1
14.123009791953457,23.706728618634703,0,0,1,MI,mi,2014,3,9,11,Black,69.9802311654954,0,0,0,0,0,0,1
18.231459898126566,10.691685163994299,0,0,1,MI,mi,2014,2,9,18,Black,85.328057573794,0,0,0,0,0,0,1
72.941788199173,64.90699236259701,1,1,0,MI,mi,2014,2,9,2,Black,31.9880675340091,0,0,0,0,0,0,1
14.8110256934904,11.0304615060938,0,0,1,MI,mi,2014,3,9,22,Black,83.52644154907351,0,0,0,0,0,0,1
78.52192754687249,51.798853701291904,1,1,1,MI,mi,2014,3,8,3,Black,42.078944042379,0,0,0,0,0,0,1
96.47769962997486,90.386750699842,1,1,1,MI,mi,2014,2,9,3,Black,6.47920804466478,0,0,0,0,0,0,1
19.12905099901488,13.0626870826618,0,0,1,MI,mi,2014,2,9,31,Black,82.1220930232558,0,0,0,0,0,0,1
86.92084942084942,58.273729757657,1,1,1,MI,mi,2014,3,9,34,Black,35.726625441981405,0,0,0,0,0,0,1
83.03386055641539,58.4881792370618,1,1,1,MI,mi,2014,2,9,35,Black,36.6345261855902,0,0,0,0,0,0,1
83.26245960197312,50.044381414899895,0,0,1,MI,mi,2014,2,8,5,Black,45.3348501234518,0,0,0,0,0,0,1
77.44563109306716,28.969257487584198,1,1,1,MI,mi,2014,4,9,54,Black,61.4240882361902,0,0,0,0,0,0,1
12.88433382137628,17.4120735618496,0,0,1,MI,mi,2014,4,9,60,Black,73.4941878560699,0,0,0,0,0,0,1
98.9887305022763,95.471517758461,1,1,0,MI,mi,2014,1,9,7,Black,2.09696209337754,0,0,0,0,0,0,1
23.968935304009204,13.002200309673201,0,0,1,MI,mi,2014,4,9,76,Black,78.0593811968598,0,0,0,0,0,0,1
96.92426854558629,90.94869012556191,1,1,1,MI,mi,2014,1,9,8,Black,6.6005270500697595,0,0,0,0,0,0,1
22.83214207240626,12.9409901978189,0,0,1,MI,mi,2014,3,8,9,Black,80.74588697024801,0,0,0,0,0,0,1
47.67023490930717,76.00489923171139,0,0,1,MI,mi,2014,2,9,9,Black,19.2103965514499,1,0,0,0,0,0,1
100,55.4578103881058,1,1,0,MO,mo,2014,3,8,14,Black,38.3402201197142,0,0,0,0,0,0,1
19.79642569201828,12.409181275980501,0,0,1,MO,mo,2014,1,9,148,Black,84.99186697993851,0,0,0,0,0,0,1
33.585049580472926,20.5068870523416,0,0,1,MO,mo,2014,1,9,149,Black,77.0762167125803,0,0,0,0,0,0,1
24.945572997659234,10.4039004073477,0,0,1,MO,mo,2014,5,8,24,Black,78.0989031863176,0,0,0,0,0,0,1
20.687134502923975,17.6693286010056,0,0,1,MO,mo,2014,6,9,24,Black,64.5104998521148,0,0,0,0,0,0,1
92.21476510067114,72.5778257150296,1,1,0,MO,mo,2014,1,9,66,Black,25.365418231859298,0,0,0,0,0,0,1
100,65.1558172958951,1,1,0,MO,mo,2014,2,9,67,Black,31.720825884249997,0,0,0,0,0,0,1
10.761644751504349,30.253013356499096,0,0,1,MO,mo,2014,2,9,68,Black,66.1381981395012,0,0,0,0,0,0,1
15.126883425852498,23.0106527489812,0,0,1,MO,mo,2014,2,9,69,Black,72.10266676199329,0,0,0,0,0,0,1
100,55.927491526714604,1,1,0,MO,mo,2014,3,9,73,Black,38.291633344758004,0,0,0,0,0,0,1
100,59.6943295924395,1,1,0,MO,mo,2014,2,9,74,Black,37.0348493797992,0,0,0,0,0,0,1
100,85.26048284625159,1,1,0,MO,mo,2014,1,9,75,Black,12.691531504596801,0,0,0,0,0,0,1
100,95.7803634274223,1,1,0,MO,mo,2014,1,9,76,Black,2.14034331681391,0,0,0,0,0,0,1
100,55.9629985743178,1,1,0,MO,mo,2014,5,9,77,Black,33.738934385464695,0,0,0,0,0,0,1
21.828495074407883,18.6237284957577,0,0,1,NC,nc,2014,2,9,1,Black,77.14183034109911,0,1,0,1,1,0,1
0,12.579839429081199,0,0,1,NC,nc,2014,5,9,103,Black,74.8064228367529,0,1,0,1,0,0,1
20.347930413917215,18.4837059458694,0,0,1,NC,nc,2014,4,9,109,Black,73.4604287256828,0,1,0,1,1,0,1
34.596102913356034,14.9981892493145,0,0,1,NC,nc,2014,2,9,110,Black,80.78534844016761,0,1,0,1,1,0,1
0,16.006546644844498,0,0,1,NC,nc,2014,2,9,111,Black,80.1826169351365,0,1,0,1,1,0,1
19.0493491722482,10.0014593569101,0,0,1,NC,nc,2014,2,9,112,Black,85.7566765578635,0,1,0,1,0,0,1
0,16.307344313281998,0,0,1,NC,nc,2014,5,9,14,Black,69.2673358309182,0,1,0,1,1,0,1
100,49.8654640542691,1,1,0,NC,nc,2014,6,8,21,Black,34.2320081858491,0,1,0,1,1,1,1
0,51.4325510584196,1,1,0,NC,nc,2014,2,9,23,Black,44.8488087718446,0,1,0,1,1,0,1
10.492018200046275,16.1103916899898,0,0,1,NC,nc,2014,5,8,24,Black,73.7972903351574,0,1,0,1,1,0,1
4.529595396951706,53.2548848452293,0,0,1,NC,nc,2014,3,9,27,Black,41.5430067817095,0,1,0,1,1,0,1
0,52.009117181342404,1,1,0,NC,nc,2014,2,8,3,Black,44.4086258192327,0,1,0,1,1,0,1
0,17.7463044655986,0,0,1,NC,nc,2014,6,9,30,Black,62.6035136599334,0,1,0,1,0,0,1
0,13.9226092573232,1,0,1,NC,nc,2014,4,8,34,Black,78.2564109393832,0,1,0,1,0,0,1
80.20969375923055,51.3854978673334,1,1,1,NC,nc,2014,6,8,38,Black,32.898955728783605,0,1,0,1,0,1,1
72.3238932624476,52.1647996701258,1,1,1,NC,nc,2014,4,8,4,Black,40.543605250498196,0,1,0,1,1,1,1
24.834050399508296,24.1999317639031,0,0,1,NC,nc,2014,6,9,44,Black,60.5424769703173,0,1,0,1,1,0,1
100,50.6498570314531,1,1,0,NC,nc,2014,6,9,48,Black,31.794255263841997,0,1,0,1,1,1,1
100,53.5359511724224,1,1,1,NC,nc,2014,2,9,5,Black,42.1340267181515,0,1,0,1,1,1,1
55.03638622648207,12.7987614101861,0,0,1,NC,nc,2014,5,9,50,Black,75.2636841595975,0,1,0,1,1,0,1
21.75044737270213,21.5332544141921,0,0,1,NC,nc,2014,5,9,53,Black,66.7055704686797,0,1,0,1,1,0,1
0,49.5921641475977,0,0,1,NC,nc,2014,5,9,57,Black,38.924259055982404,0,1,0,1,0,1,1
0,13.1391394810801,0,0,1,NC,nc,2014,3,9,59,Black,81.2431097930221,0,1,0,1,1,0,1
0,21.883260816025,0,0,1,NC,nc,2014,5,9,66,Black,63.97832690255319,0,1,0,1,0,0,1
0,15.6953295563521,0,0,1,NC,nc,2014,4,8,7,Black,75.6058246220185,0,1,0,1,1,0,1
0,11.844902025905,0,0,1,NC,nc,2014,4,9,75,Black,79.2959149784125,0,1,0,1,0,0,1
20.325149438396757,18.060965924133,0,0,1,NC,nc,2014,3,8,8,Black,75.4673928116687,0,1,0,1,1,0,1
36.78424596317703,14.6900733900699,0,0,1,NC,nc,2014,5,9,83,Black,74.52020811080871,0,1,0,1,0,0,1
19.50151016298876,12.7906619094488,0,0,1,NC,nc,2014,2,9,91,Black,82.8709399606299,0,1,0,1,1,0,1
22.198322510822507,21.7540791968329,0,0,1,NY,ny,2014,5,9,108,Black,68.0324567521636,0,0,0,0,0,0,1
0,11.7906963283104,0,0,1,NY,ny,2014,5,9,129,Black,75.4654729977426,0,0,0,0,0,0,1
0,66.23398951259351,1,1,0,NY,ny,2014,6,9,42,Black,15.5301727843205,0,0,0,0,1,0,1
4.271217172603379,54.5294477363305,1,1,1,NY,ny,2014,5,9,59,Black,34.3008666680725,0,0,0,0,1,0,1
70.39631360242771,15.590541303393298,0,0,1,NY,ny,2014,6,8,8,Black,65.57444228397,0,0,0,0,0,0,1
100,60.9333648393195,1,1,0,OH,oh,2014,2,9,11,Black,34.6963610586011,0,0,0,0,0,0,1
100,57.766638756251595,1,1,0,OH,oh,2014,2,9,12,Black,37.663219353232705,0,0,0,0,0,0,1
20.361527967257842,21.6420078799642,0,0,1,OH,oh,2014,4,9,20,Black,70.7662625957392,0,0,0,0,0,0,1
100,37.706109487745195,1,0,1,OH,oh,2014,2,8,25,Black,57.5358548512136,0,0,0,0,0,0,1
19.367007174048656,10.6338144232807,0,0,1,OH,oh,2014,2,9,29,Black,85.50373178254421,0,0,0,0,0,0,1
88.52721863771588,50.726582952478104,1,1,1,OH,oh,2014,2,9,32,Black,44.4679859786129,0,0,0,0,0,0,1
21.63988106439836,10.5600164862259,0,0,1,OH,oh,2014,2,8,33,Black,84.964046779666,0,0,0,0,0,0,1
73.85066953818364,50.6288934328784,1,1,0,OH,oh,2014,2,9,33,Black,44.851157924770604,0,0,0,0,0,0,1
81.38889447539368,39.800809791967204,1,1,0,OH,oh,2014,3,9,34,Black,54.4108065341835,0,0,0,0,0,0,1
14.192685327746787,12.2337557293071,0,0,1,OH,oh,2014,2,9,35,Black,82.9086905724813,0,0,0,0,0,0,1
82.98637769539562,51.1296626043521,1,1,1,OH,oh,2014,2,9,39,Black,43.963184792914504,0,0,0,0,0,0,1
16.67703262058464,11.069900848107201,0,0,1,OH,oh,2014,2,9,4,Black,85.0369656059145,0,0,0,0,0,0,1
54.059894473357225,22.646835901886,1,0,1,OH,oh,2014,1,9,43,Black,74.7377439942002,0,0,0,0,0,0,1
29.846451197251156,15.6908588347117,0,0,1,OH,oh,2014,2,9,49,Black,80.0450120724126,0,0,0,0,0,0,1
49.14553700267986,24.6281893340062,0,0,1,OH,oh,2014,2,8,5,Black,71.9294079230552,0,0,0,0,0,0,1
19.877057989081376,11.1862786111277,0,0,1,OH,oh,2014,1,9,64,Black,86.22362995278789,0,0,0,0,0,0,1
8.583760562524063,50.762572135202,0,0,1,OH,oh,2014,2,9,8,Black,45.025382913177395,0,0,0,0,0,0,1
0,12.5562444641275,0,0,1,OK,ok,2014,6,9,100,Black,69.8954827280779,0,1,0,1,0,0,1
15.839729532163744,14.4215289193174,0,0,1,OK,ok,2014,5,8,42,Black,70.6485451371825,0,1,0,1,0,0,1
0,43.517535688755096,0,0,0,PA,pa,2014,6,9,103,Black,38.160431514416295,0,0,0,0,0,0,1
22.33737506144519,15.3596720089452,0,0,1,PA,pa,2014,6,9,176,Black,68.07491613865079,0,0,0,0,0,0,1
0,11.4191187528197,0,0,1,PA,pa,2014,6,9,182,Black,70.8523401340084,0,0,0,0,0,0,1
0,52.0534861509074,0,0,1,PA,pa,2014,4,9,185,Black,40.0820526178692,0,0,0,0,0,0,1
100,61.7543703571905,1,1,0,PA,pa,2014,6,9,186,Black,22.9949735332058,0,0,0,0,0,0,1
100,91.6932136306593,1,1,0,PA,pa,2014,2,9,190,Black,4.18476686938894,0,0,0,0,0,0,1
100,83.5075215841963,1,1,0,PA,pa,2014,2,9,192,Black,11.5227321646378,0,0,0,0,0,0,1
9.139233232082752,13.5685895605964,0,0,1,PA,pa,2014,2,9,20,Black,82.4545993543995,0,0,0,0,0,0,1
100,62.1198480490108,1,1,0,PA,pa,2014,3,9,200,Black,32.4103555038317,0,0,0,0,0,0,1
100,85.3405146618791,1,1,0,PA,pa,2014,2,9,201,Black,10.195092758827,0,0,0,0,0,0,1
50,10.2709514807813,0,0,1,PA,pa,2014,4,9,21,Black,80.4703538833669,0,0,0,0,0,0,1
21.864385653298434,11.2523677691971,0,0,1,PA,pa,2014,4,9,26,Black,81.46036718636161,0,0,0,0,0,0,1
0,11.5394080404483,0,0,1,PA,pa,2014,2,9,27,Black,84.0801807646704,0,0,0,0,0,0,1
12.539027267050578,24.1215323645971,0,0,1,PA,pa,2014,2,9,32,Black,72.626596213122,0,0,0,0,0,0,1
0,19.8174532502226,0,0,1,PA,pa,2014,2,9,34,Black,76.4425645592164,0,0,0,0,0,0,1
0,20.0935788013449,0,0,1,PA,pa,2014,2,9,35,Black,76.5512214619924,0,0,0,0,0,0,1
0,26.7454450745937,0,0,1,PA,pa,2014,2,8,38,Black,68.5149743355632,0,0,0,0,0,0,1
100,58.66609723111969,1,1,0,SC,sc,2014,2,9,101,Black,38.294540536693,0,1,1,0,1,0,1
64.72326176876109,51.716613821554006,1,1,1,SC,sc,2014,2,9,102,Black,45.2729194367734,0,1,1,0,1,0,1
77.16943521594683,51.60612981654759,1,1,0,SC,sc,2014,2,9,103,Black,44.9716348633316,0,1,1,0,1,0,1
0,16.5818278603986,0,0,1,SC,sc,2014,2,9,108,Black,79.954752636657,0,1,1,0,1,0,1
24.509082885930724,24.1430966223205,0,0,1,SC,sc,2014,1,9,11,Black,72.9678638941399,0,1,1,0,1,0,1
100,51.794045581176796,1,1,0,SC,sc,2014,3,9,111,Black,43.1913536736817,0,1,1,0,1,0,1
0,24.720588235294098,0,0,1,SC,sc,2014,5,9,117,Black,62.4742647058824,0,1,1,0,1,0,1
0,23.2108817162612,0,0,1,SC,sc,2014,3,9,119,Black,70.3143678717974,0,1,1,0,1,0,1
10.916198877305533,16.954687712614,0,0,1,SC,sc,2014,2,9,13,Black,79.4155667437747,0,1,1,0,1,0,1
18.685798664612225,21.008346568445198,0,0,1,SC,sc,2014,2,9,14,Black,75.45027540296691,0,1,1,0,1,0,1
13.366855227320343,11.202778983934,0,0,1,SC,sc,2014,2,9,2,Black,84.5352216172885,0,1,1,0,1,0,1
0,16.122591943958,0,0,1,SC,sc,2014,2,9,29,Black,79.79684763572679,0,1,1,0,1,0,1
0,18.785448502582998,0,0,1,SC,sc,2014,2,9,30,Black,76.3953614392544,0,1,1,0,1,0,1
0,55.1766791737105,1,0,0,SC,sc,2014,2,8,32,Black,41.3680781758958,0,1,1,0,1,0,1
0,14.4410918532033,0,0,1,SC,sc,2014,3,9,32,Black,80.1663041190092,0,1,1,0,1,0,1
0,13.7799043062201,1,0,1,SC,sc,2014,2,9,33,Black,81.7634996582365,0,1,1,0,1,0,1
16.587417702999268,18.1016244128088,0,0,1,SC,sc,2014,5,9,36,Black,71.2339082726719,0,1,1,0,1,0,1
24.918860439956728,55.26334724420781,0,0,1,SC,sc,2014,1,9,41,Black,41.876528996978,0,1,1,0,1,0,1
0,26.6861186571419,0,0,1,SC,sc,2014,1,9,42,Black,71.1875775564275,0,1,1,0,1,0,1
0,21.1097750742679,0,0,1,SC,sc,2014,2,9,43,Black,75.2793888810299,0,1,1,0,1,0,1
21.581508515815084,31.0951239008793,0,0,1,SC,sc,2014,2,9,44,Black,64.7933826851562,0,1,1,0,1,0,1
0,10.4014401440144,0,0,1,SC,sc,2014,2,9,47,Black,84.990099009901,0,1,1,0,1,0,1
100,51.9654116375428,1,1,1,SC,sc,2014,2,9,49,Black,43.9776616825797,0,1,1,0,1,0,1
0,55.582091680330805,0,0,1,SC,sc,2014,2,9,50,Black,41.2632779639267,0,1,1,0,1,0,1
100,62.389688381119804,1,1,0,SC,sc,2014,2,9,51,Black,32.9122267384379,0,1,1,0,1,0,1
18.4575296835545,27.5646529518838,0,0,1,SC,sc,2014,2,9,52,Black,68.4514201325686,0,1,1,0,1,0,1
27.25729528736561,30.599978142872803,1,0,1,SC,sc,2014,2,9,53,Black,65.0285964081454,0,1,1,0,1,0,1
0,45.906063792499104,0,0,0,SC,sc,2014,3,9,54,Black,47.4903610234841,0,1,1,0,1,0,1
10.814956855225311,51.5934445292343,0,0,1,SC,sc,2014,2,9,57,Black,45.030706057632905,0,1,1,0,1,0,1
0,20.761499523145797,0,0,1,SC,sc,2014,3,9,58,Black,73.5052453965226,0,1,1,0,1,0,1
100,60.6523917319182,1,1,0,SC,sc,2014,1,9,59,Black,36.6497198203882,0,1,1,0,1,0,1
0,29.749835898183903,0,0,1,SC,sc,2014,2,9,60,Black,66.7456786521771,0,1,1,0,1,0,1
0,43.4877702037692,0,0,1,SC,sc,2014,1,9,61,Black,53.7673604782561,0,1,1,0,1,0,1
68.36888862029372,54.664296172348905,1,1,1,SC,sc,2014,1,9,62,Black,42.9512654256432,0,1,1,0,1,0,1
42.680783060327606,52.159596454969005,0,0,1,SC,sc,2014,2,9,64,Black,44.7297439310611,0,1,1,0,1,0,1
0,19.5964093864857,0,0,1,SC,sc,2014,2,9,65,Black,77.12397512015829,0,1,1,0,1,0,1
100,62.229013122416,1,1,0,SC,sc,2014,2,9,66,Black,34.5317274851699,0,1,1,0,1,0,1
0,16.4584543869843,0,0,1,SC,sc,2014,1,9,7,Black,81.1301568855317,0,1,1,0,1,0,1
100,60.9352857817666,1,1,0,SC,sc,2014,2,9,70,Black,34.1739035645507,0,1,1,0,1,0,1
0,15.884212149244501,0,0,1,SC,sc,2014,3,9,71,Black,78.600061671292,0,1,1,0,1,0,1
100,61.7857969003007,1,1,0,SC,sc,2014,2,9,73,Black,33.6670962625161,0,1,1,0,1,0,1
100,55.4255601219674,1,1,0,SC,sc,2014,2,9,74,Black,40.1995227363118,0,1,1,0,1,0,1
100,51.6314050214609,1,1,0,SC,sc,2014,4,9,79,Black,39.1499221331713,0,1,1,0,1,0,1
0,17.0395033468595,0,0,1,SC,sc,2014,2,9,8,Black,79.12114590920129,0,1,1,0,1,0,1
0,10.6055840933711,0,0,1,SC,sc,2014,3,9,88,Black,82.7550057658035,0,1,1,0,1,0,1
0,19.122224165063802,0,0,1,SC,sc,2014,2,9,9,Black,76.4749082007344,0,1,1,0,1,0,1
55.256504092088626,43.0334652752789,1,1,1,SC,sc,2014,2,9,90,Black,53.5588341129903,0,1,1,0,1,0,1
67.04963818712709,53.3191338303159,1,1,0,SC,sc,2014,1,9,91,Black,43.7238196663117,0,1,1,0,1,0,1
100,62.7788488019829,1,1,0,SC,sc,2014,2,9,95,Black,33.062517212889,0,1,1,0,1,0,1
0,18.7731844429997,0,0,1,SC,sc,2014,4,9,98,Black,71.9912807373131,0,1,1,0,1,0,1
0,10.46703091086,0,0,1,SC,sc,2014,4,9,99,Black,80.8472419729062,0,1,1,0,1,0,1
24.397143478862933,27.667213426352898,0,0,1,TN,tn,2014,2,8,27,Black,68.1736583854867,0,1,0,1,0,0,1
23.49238825120505,71.5524723917369,1,1,1,TN,tn,2014,2,8,29,Black,24.2418577323167,0,1,0,1,0,0,1
100,68.6584428316512,1,1,0,TN,tn,2014,5,8,33,Black,20.7450822736153,0,1,0,1,0,0,1
20.56695946263328,13.4709290969464,0,0,1,TN,tn,2014,5,9,49,Black,75.0656509755409,0,1,0,1,0,0,1
0,10.8085607537362,0,0,1,TN,tn,2014,4,9,68,Black,81.3535575048733,0,1,0,1,0,0,1
22.403273105666443,11.310840707964601,0,0,1,TN,tn,2014,2,9,69,Black,84.280183312263,0,1,0,1,0,0,1
29.444012297662706,17.1429779318509,1,0,1,TN,tn,2014,2,9,73,Black,78.1643696626363,0,1,0,1,0,0,1
22.845143331542705,10.6748163240106,1,0,1,TN,tn,2014,2,9,76,Black,85.7586795908707,0,1,0,1,0,0,1
16.89002486874827,11.9827139841478,0,0,1,TN,tn,2014,2,9,77,Black,84.88867646473089,0,1,0,1,0,0,1
0,16.0858736595105,1,0,1,TN,tn,2014,1,9,79,Black,81.4256015478665,0,1,0,1,0,0,1
100,54.675766457713806,1,1,0,TN,tn,2014,2,9,80,Black,42.078688945465395,0,1,0,1,0,0,1
22.091488893776116,17.842519685039402,0,0,1,TN,tn,2014,2,9,81,Black,78.310461192351,0,1,0,1,0,0,1
19.98532648569332,33.2479374728615,0,0,1,TN,tn,2014,2,9,82,Black,62.4229266174555,0,1,0,1,0,0,1
100,60.5569173448377,1,1,0,TN,tn,2014,2,9,90,Black,34.6504559270517,0,1,0,1,0,0,1
0,17.9801857345044,0,0,1,TN,tn,2014,1,9,94,Black,79.3423680179918,0,1,0,1,0,0,1
100,60.029682526025994,1,1,0,TN,tn,2014,5,9,98,Black,28.215606986148202,0,1,0,1,0,0,1
0,10.788140036115799,0,0,1,TX,tx,2014,5,9,5,Black,74.3993875292297,0,1,0,1,1,0,1
100,11.7204806336846,1,1,1,WV,wv,2014,1,9,26,Black,86.7154460629657,0,1,0,1,0,0,1
87.64582138076113,29.4170840289371,1,0,1,WV,wv,2014,2,9,37,Black,65.6510851419032,0,1,0,1,0,0,1
44.66087859899079,26.9912644467892,0,0,1,AZ,az,2012,4,8,14,Hispanic,64.9958285279611,0,0,0,0,0,0,1
50,12.9535754830955,0,0,1,AZ,az,2012,3,8,16,Hispanic,81.2177101609407,0,0,0,0,0,0,1
89.96641708874697,60.368853379658404,1,1,0,AZ,az,2012,5,8,19,Hispanic,26.4135261214985,0,0,0,0,0,0,1
50,52.8138324660064,1,1,0,AZ,az,2012,3,8,2,Hispanic,40.5680711767668,0,0,0,0,0,0,1
0,17.6958636008885,0,0,1,AZ,az,2012,4,8,20,Hispanic,72.4908446899202,0,0,0,0,0,0,1
23.02168437864734,31.9523424338444,0,0,1,AZ,az,2012,6,8,26,Hispanic,52.282223289929,0,0,0,0,0,0,1
16.429856115107917,12.5980961757517,0,0,1,AZ,az,2012,3,8,5,Hispanic,82.2090314308447,0,0,0,0,0,0,1
0,14.661069098964798,0,0,1,CA,ca,2012,4,9,2,Hispanic,75.9235302966073,0,0,0,0,0,0,1
19.956434876153438,48.4713824183836,0,0,1,CA,ca,2012,5,9,21,Hispanic,39.1975386239928,0,0,0,0,0,0,1
24.912637763526742,28.0714189871128,0,0,1,CA,ca,2012,6,9,23,Hispanic,53.8626459212069,0,0,0,0,0,0,1
19.63110902255639,51.1565423109651,1,0,1,CA,ca,2012,4,9,26,Hispanic,41.5077284642502,0,0,0,0,0,0,1
16.331157623874226,22.199330809241598,0,0,1,CA,ca,2012,6,8,27,Hispanic,61.1894433904179,0,0,0,0,0,0,1
50,65.6135658926616,1,1,0,CA,ca,2012,6,8,33,Hispanic,16.1808049611566,0,0,0,0,0,0,1
39.82504761189649,33.7431507369124,0,0,1,CA,ca,2012,5,9,33,Hispanic,51.376834691802095,0,0,0,0,0,0,1
21.232484490911457,37.2104960451209,0,0,1,CA,ca,2012,6,9,36,Hispanic,42.8716318591952,0,0,0,0,0,0,1
78.42202566519248,63.8162780876378,1,1,0,CA,ca,2012,5,9,39,Hispanic,23.894042435451198,0,0,0,0,0,0,1
13.404203913988887,24.4958306392277,1,0,1,CA,ca,2012,4,9,42,Hispanic,65.7839290093866,0,0,0,0,0,0,1
19.543873337884847,27.1124334739564,0,0,1,CA,ca,2012,6,9,45,Hispanic,53.1802124990736,0,0,0,0,0,0,1
100,39.4506730525017,1,0,1,CA,ca,2012,6,9,46,Hispanic,44.3237796998546,1,0,0,0,0,0,1
47.71416999164089,64.5105459331869,1,0,0,CA,ca,2012,6,9,47,Hispanic,17.393670541629998,0,0,0,0,0,0,1
50,59.248676558637506,1,1,1,CA,ca,2012,6,9,48,Hispanic,22.6641926859487,0,0,0,0,0,0,1
77.62772751463545,11.2324832013589,0,0,1,CA,ca,2012,6,9,50,Hispanic,72.1991856718207,0,0,0,0,0,0,1
59.15280683712189,67.1551355278536,1,1,0,CA,ca,2012,6,9,51,Hispanic,13.1409897453127,0,0,0,0,0,0,1
20.97411547255794,70.8797881597316,1,1,0,CA,ca,2012,6,9,63,Hispanic,13.5189022367177,0,0,0,0,0,0,1
20.353359508111712,16.243277906532,0,0,1,CA,ca,2012,6,9,78,Hispanic,67.0476790495691,0,0,0,0,0,0,1
19.194446374931466,14.734794125821802,0,0,1,CA,ca,2012,6,9,8,Hispanic,65.5357152986154,0,0,0,0,0,0,1
79.14496766390452,62.899159663865504,1,1,1,CA,ca,2012,6,9,80,Hispanic,17.7638715060492,0,0,0,0,0,0,1
19.069513491767005,16.6303278214058,0,0,1,CO,co,2012,3,8,17,Hispanic,77.5580295984718,0,0,0,0,0,0,1
22.661506551322912,11.6864864864865,0,0,1,CO,co,2012,4,9,18,Hispanic,79.7374517374517,0,0,0,0,0,0,1
23.623326545643604,15.588914549653602,0,0,1,CO,co,2012,3,9,23,Hispanic,78.6534513728509,0,0,0,0,0,0,1
21.137734948126923,13.0526453426605,0,0,1,CO,co,2012,3,9,24,Hispanic,81.68118595034571,0,0,0,0,0,0,1
21.686271249844136,19.2992741003845,0,0,1,CO,co,2012,1,9,26,Hispanic,78.20576926392741,0,0,0,0,0,0,1
50.38965148937854,13.800782949108301,1,0,1,CO,co,2012,3,9,29,Hispanic,79.5023923444976,0,0,0,0,0,0,1
39.50863592316024,35.5021163426602,0,0,1,CO,co,2012,6,9,30,Hispanic,49.1028954564183,0,0,0,0,0,0,1
76.15381514772865,50.8907385785846,1,1,1,CO,co,2012,3,9,32,Hispanic,43.2224774961395,0,0,0,0,0,0,1
15.984448718580985,32.850731275746696,1,0,1,CO,co,2012,2,8,35,Hispanic,63.193836455962206,0,0,0,0,0,0,1
84.58064190553088,35.790812910137895,1,1,1,CO,co,2012,2,9,46,Hispanic,60.245078344716795,0,0,0,0,0,0,1
18.589536428597075,30.3605218603725,0,0,1,CO,co,2012,2,9,47,Hispanic,64.9785877900607,0,0,0,0,0,0,1
16.138332222848653,17.8465399024528,0,0,1,CO,co,2012,1,9,48,Hispanic,79.3560472184916,0,0,0,0,0,0,1
25.143905370358656,38.226635310513004,0,0,1,CO,co,2012,2,9,50,Hispanic,56.8974827976657,0,0,0,0,0,0,1
0,11.903550717265201,0,0,1,CO,co,2012,1,9,54,Hispanic,85.0968223284837,0,0,0,0,0,0,1
