NOLA,year,run,win,M_raw,M,C,incumb_ran,unopposed,city_type,city_council,woman_run,woman_win,num_black_cand,M_t2,M_t3,educ_baplus_black,educ_baplus_white,new_electiontime,white_over65,density
0,2002,0,0,-50,0,10.42654037475586,0,1,Suburban,AtLarge,0,0,0,7.619049072265625,17.164180755615234,0,15.647250175476074,0,23.600000381469727,115.82012176513672
0,2006,0,0,-50,0,10.42654037475586,1,1,Suburban,AtLarge,0,0,0,0,7.619049072265625,0,11.990291595458984,0,28.799999237060547,115.18756103515625
0,2010,0,0,-50,0,10.42654037475586,0,1,Suburban,AtLarge,0,0,0,0,0,0,8.333333015441895,0,34,114.55500030517578
0,2014,0,0,-50,0,10.42654037475586,1,1,Suburban,AtLarge,0,0,0,0,0,0,20.512821197509766,1,34,114.55500030517578
0,1992,0,0,-50,0,16.212202072143555,1,1,Suburban,AtLarge,0,0,0,NA,NA,6.10704231262207,17.99090003967285,0,85.80000305175781,271.068603515625
0,1996,0,0,-50,0,13.128257751464844,1,0,Suburban,AtLarge,0,0,0,0,NA,7.053521156311035,26.1466121673584,0,81.4000015258789,274.0169982910156
0,2000,0,0,-36.636634826660156,13.363365173339844,10.044313430786133,1,1,Suburban,AtLarge,0,0,0,0,0,8,34.30232620239258,0,77,276.96539306640625
0,2004,0,0,-50,0,7.8447699546813965,1,1,Suburban,AtLarge,0,0,0,13.363365173339844,0,4.800000190734863,37.7242546081543,0,83.80000305175781,286.16473388671875
0,2008,0,0,-50,0,5.64522647857666,1,1,Suburban,AtLarge,0,0,0,0,13.363365173339844,1.600000023841858,41.14617919921875,0,90.5999984741211,295.3640441894531
0,2012,0,0,-50,0,5.64522647857666,1,0,Suburban,AtLarge,0,0,0,0,0,46.153846740722656,45.878135681152344,0,94,299.9637145996094
0,2016,0,0,-39.01639175415039,10.98360824584961,5.64522647857666,0,0,Suburban,AtLarge,0,0,0,0,0,46.153846740722656,45.878135681152344,0,94,299.9637145996094
0,1994,0,0,-31.503841400146484,18.496158599853516,33.186004638671875,1,0,Rural,Mixed,1,0,0,NA,NA,1.9909090995788574,7.005537509918213,1,586.5999755859375,2493.2802734375
0,1998,0,0,-27.295774459838867,22.704225540161133,36.225582122802734,1,0,Rural,Mixed,1,0,0,18.496158599853516,NA,1.3303030729293823,7.368133068084717,0,568.20001220703125,2514.396240234375
0,2002,0,0,-26.51072120666504,23.48927879333496,38.80209732055664,1,0,Rural,Mixed,1,0,0,22.704225540161133,18.496158599853516,4.155177116394043,8.247337341308594,1,526,2481.6611328125
0,2004,0,0,-26.693851470947266,23.306148529052734,39.858821868896484,1,0,Rural,Mixed,1,1,0,23.48927879333496,22.704225540161133,7.310353755950928,8.945242881774902,0,493,2438.3681640625
0,2006,0,0,-25.96525001525879,24.03474998474121,40.91554641723633,1,0,Rural,Mixed,1,1,0,23.306148529052734,23.48927879333496,10.465530395507812,9.643149375915527,0,460,2395.074951171875
0,2010,1,1,-25.462646484375,24.537353515625,43.028995513916016,1,0,Rural,Mixed,1,0,1,24.03474998474121,23.306148529052734,16.7758846282959,11.038961410522461,1,394,2308.489013671875
0,2014,1,1,2.077362060546875,52.077362060546875,43.028995513916016,1,1,Rural,Mixed,1,0,1,24.537353515625,24.03474998474121,7.8947367668151855,12.680334091186523,1,394,2308.489013671875
0,1992,0,0,-50,0,6.694875240325928,1,0,Suburban,Mixed,0,0,0,NA,NA,18.440622329711914,37.14860534667969,0,641.79998779296875,1616.5087890625
0,1996,0,0,-26.747655868530273,23.252344131469727,5.740420818328857,0,0,Suburban,Mixed,1,0,0,0,NA,22.371675491333008,40.383548736572266,0,903.4000244140625,1579.784912109375
0,2000,0,0,-32.29724884033203,17.70275115966797,4.785966396331787,1,0,Suburban,Mixed,1,0,0,23.252344131469727,0,26.3027286529541,43.618492126464844,0,1165,1543.06103515625
0,2004,0,0,-44.59819030761719,5.4018096923828125,4.6328253746032715,1,1,Suburban,Mixed,1,0,0,17.70275115966797,23.252344131469727,24.277212142944336,44.52279281616211,0,1405.4000244140625,1614.6610107421875
0,2008,0,0,-50,0,4.479684829711914,1,1,Suburban,Mixed,1,0,0,5.4018096923828125,17.70275115966797,22.25169563293457,45.427093505859375,0,1645.800048828125,1686.260986328125
0,2010,0,0,-50,0,4.403114318847656,0,0,Suburban,Mixed,1,0,0,0,5.4018096923828125,21.238937377929688,45.879241943359375,0,1766,1722.06103515625
0,2012,0,0,-25.027362823486328,24.972637176513672,4.403114318847656,1,0,Suburban,Mixed,1,0,0,0,0,35.29411697387695,46.3643913269043,0,1766,1722.06103515625
0,2016,0,0,-27.592479705810547,22.407520294189453,4.403114318847656,1,0,Suburban,Mixed,1,0,0,24.972637176513672,0,35.29411697387695,46.3643913269043,0,1766,1722.06103515625
0,1993,0,0,-50,0,43.78904724121094,0,1,Rural,Mixed,0,0,0,NA,NA,7.9331955909729,12.129843711853027,0,71.30000305175781,567.68792724609375
0,1994,0,0,-50,0,43.2237434387207,1,1,Rural,Mixed,0,0,0,0,NA,7.828453063964844,11.685945510864258,1,72.4000015258789,570.8736572265625
0,1998,0,0,-50,0,40.9625358581543,1,1,Rural,Mixed,0,0,0,0,0,7.409484386444092,9.91035270690918,0,76.80000305175781,583.61651611328125
0,2002,0,0,-50,0,40.19887924194336,1,0,Rural,Mixed,0,0,0,0,0,6.1855316162109375,9.209386825561523,0,74.4000015258789,603.1942138671875
0,2006,0,0,-46.688743591308594,3.3112564086914062,40.93277359008789,1,1,Rural,Mixed,0,0,0,0,0,4.156595706939697,9.583048820495605,0,65.19999694824219,629.60675048828125
0,2010,0,0,-50,0,41.66666793823242,1,1,Rural,Mixed,0,0,0,3.3112564086914062,0,2.127659559249878,9.956709861755371,0,56,656.01922607421875
0,2014,1,1,-50,0,41.66666793823242,0,1,Rural,Mixed,0,0,1,0,3.3112564086914062,4.093567371368408,17.625898361206055,1,56,656.01922607421875
0,1990,0,0,-31.486146926879883,18.513853073120117,54.444236755371094,1,0,Rural,District,0,0,0,NA,NA,12.437186241149902,18.072288513183594,0,661,1631.1143798828125
0,1994,0,0,-30.774322509765625,19.225677490234375,58.37059020996094,1,1,Rural,District,0,0,0,18.513853073120117,NA,11.394722938537598,18.343372344970703,0,607.4000244140625,1584.8421630859375
0,1998,1,0,-50,0,62.29694747924805,1,0,Rural,District,0,0,1,19.225677490234375,18.513853073120117,10.35226058959961,18.614458084106445,0,553.79998779296875,1538.570068359375
0,2002,1,1,-18.23638153076172,31.76361846923828,66.70104217529297,1,0,Rural,District,0,0,1,0,19.225677490234375,10.620657920837402,18.11440658569336,0,488.20001220703125,1486.197509765625
0,2006,1,1,14.408493041992188,64.40849304199219,71.58287048339844,1,0,Rural,District,0,0,1,31.76361846923828,0,12.199915885925293,16.843219757080078,0,410.6000061035156,1427.7247314453125
0,2010,1,1,7.210964202880859,57.21096420288086,76.46470642089844,1,1,Rural,District,0,0,1,64.40849304199219,31.76361846923828,13.779173851013184,15.572033882141113,0,333,1369.251953125
0,2014,1,1,50,100,76.46470642089844,1,1,Rural,District,0,0,1,57.21096420288086,64.40849304199219,10.841719627380371,18.23461151123047,0,333,1369.251953125
0,1994,1,0,-20.413436889648438,29.586563110351562,57.535911560058594,1,0,Rural,Mixed,0,0,1,NA,NA,3.381007194519043,8.885734558105469,0,204.39999389648437,905.61212158203125
0,1998,0,0,-29.375,20.625,59.35663986206055,1,1,Rural,Mixed,0,0,0,29.586563110351562,NA,4.053210735321045,8.804608345031738,0,196.8000030517578,898.887451171875
0,2002,1,0,-50,0,59.55962371826172,1,0,Rural,Mixed,1,0,1,20.625,29.586563110351562,3.987640619277954,8.87170124053955,0,194.60000610351562,821.651123046875
0,2006,1,1,-13.33853530883789,36.66146469116211,58.14485549926758,0,0,Rural,Mixed,1,0,1,0,20.625,3.1842966079711914,9.087013244628906,0,197.8000030517578,673.9031982421875
0,2010,1,1,1.8400001525878906,51.84000015258789,56.7300910949707,1,0,Rural,Mixed,1,0,1,36.66146469116211,0,2.3809523582458496,9.302325248718262,0,201,526.1552734375
0,2014,1,1,10.903732299804688,60.90373229980469,56.7300910949707,1,0,Rural,Mixed,1,0,2,51.84000015258789,36.66146469116211,6.187291145324707,9.537571907043457,1,201,526.1552734375
0,1993,0,0,-25.65217399597168,24.34782600402832,47.989227294921875,1,1,Rural,Mixed,0,0,0,NA,NA,5.995349407196045,21.839214324951172,0,417.1000061035156,1111.6292724609375
0,1997,0,0,-50,0,47.6646728515625,1,1,Rural,Mixed,0,0,0,24.34782600402832,NA,6.673191070556641,22.10417938232422,0,383.8999938964844,1004.0496215820312
0,2001,0,0,-50,0,47.491607666015625,1,0,Rural,Mixed,0,0,0,0,24.34782600402832,7.2834601402282715,22.00737190246582,0,362.5,913.4674072265625
0,2005,0,0,-29.461755752563477,20.538244247436523,47.77301788330078,1,1,Rural,Mixed,0,0,0,0,0,7.691013813018799,20.82524299621582,0,376.5,873.8773193359375
0,2009,1,0,-50,0,48.05442810058594,1,0,Rural,Mixed,0,0,1,20.538244247436523,0,8.098567008972168,19.64311408996582,0,390.5,834.28729248046875
0,2013,0,0,-28.699188232421875,21.300811767578125,48.05442810058594,1,1,Rural,Mixed,0,0,0,0,20.538244247436523,3.990878105163574,17.983963012695312,0,394,824.3897705078125
0,1994,1,0,8.216560363769531,58.21656036376953,73.273468017578125,1,1,Rural,AtLarge,0,0,2,NA,NA,5.167081832885742,9.087838172912598,0,76,1600.2412109375
0,1998,0,0,-50,0,77.3563461303711,1,1,Rural,AtLarge,0,0,0,58.21656036376953,NA,7.108356952667236,12.75900936126709,0,68,1660.9603271484375
0,2002,1,1,-50,0,80.69490814208984,1,0,Rural,AtLarge,0,0,1,0,58.21656036376953,8.394229888916016,18.342342376708984,0,58.599998474121094,1651.359375
0,2006,1,1,1.0400009155273437,51.040000915527344,83.28916931152344,1,0,Rural,AtLarge,0,0,1,0,0,9.024701118469238,25.83783721923828,0,47.79999923706055,1571.4381103515625
0,2010,1,1,4.974704742431641,54.97470474243164,85.8834228515625,1,0,Rural,AtLarge,0,0,1,51.040000915527344,0,9.655172348022461,33.33333206176758,0,37,1491.5169677734375
0,2014,1,1,4.385963439941406,54.385963439941406,85.8834228515625,1,0,Rural,AtLarge,1,1,4,54.97470474243164,51.040000915527344,8.69565200805664,24.742267608642578,1,37,1491.5169677734375
0,1994,0,0,-29.859485626220703,20.140514373779297,45.94739532470703,1,0,Rural,Mixed,0,0,0,NA,NA,8.94182300567627,12.300461769104004,1,105.4000015258789,245.08673095703125
0,1998,0,0,-29.178470611572266,20.821529388427734,51.378658294677734,1,0,Rural,Mixed,0,0,0,20.140514373779297,NA,6.584211349487305,13.050771713256836,0,89.80000305175781,248.9475860595703
0,2002,0,0,-29.37293815612793,20.62706184387207,55.327720642089844,1,1,Rural,Mixed,0,0,0,20.821529388427734,20.140514373779297,5.636824607849121,13.981481552124023,0,78.80000305175781,248.36241149902344
0,2006,0,0,-50,0,57.794578552246094,1,1,Rural,Mixed,0,0,0,20.62706184387207,20.821529388427734,6.0996623039245605,15.092592239379883,0,72.4000015258789,243.33120727539062
0,2010,0,0,-50,0,60.261436462402344,1,1,Rural,Mixed,0,0,0,0,20.62706184387207,6.5625,16.203702926635742,0,66,238.3000030517578
0,2014,0,0,-50,0,60.261436462402344,1,1,Rural,Mixed,0,0,0,0,0,10.878661155700684,18.269229888916016,1,66,238.3000030517578
0,1990,0,0,-35.64927291870117,14.350727081298828,35.414405822753906,1,0,Rural,District,0,0,0,NA,NA,5.340313911437988,11.243913650512695,0,607,1782.5723876953125
0,1994,1,0,-28.542407989501953,21.457592010498047,36.686607360839844,0,0,Rural,District,0,0,1,14.350727081298828,NA,4.264517307281494,13.48647689819336,0,604.5999755859375,1612.7467041015625
0,1998,0,0,-17.441862106323242,32.55813789367676,37.958805084228516,1,0,Rural,District,0,0,0,21.457592010498047,14.350727081298828,3.188720941543579,15.729039192199707,0,602.20001220703125,1442.9208984375
0,2002,0,0,-29.843826293945313,20.156173706054687,39.44835662841797,1,0,Rural,District,0,0,0,32.55813789367676,21.457592010498047,2.851555109024048,17.914846420288086,0,598.4000244140625,1323.1644287109375
0,2010,0,0,-26.346054077148438,23.653945922851563,42.862152099609375,1,0,Rural,District,0,0,0,20.156173706054687,32.55813789367676,3.654484987258911,22.172948837280273,0,588,1183.7900390625
0,2014,0,0,-25.940860748291016,24.059139251708984,42.862152099609375,1,0,Rural,District,1,0,0,23.653945922851563,20.156173706054687,2.4871983528137207,15.373353004455566,0,588,1183.7900390625
0,1992,0,0,-50,0,0.2240000069141388,1,1,Rural,AtLarge,0,0,0,NA,NA,0,9.917030334472656,0,78.4000015258789,48.46775817871094
0,1996,0,0,-50,0,0.671999990940094,0,1,Rural,AtLarge,0,0,0,0,NA,0,10.415741920471191,0,71.19999694824219,51.234458923339844
0,2000,0,0,-50,0,1.1200000047683716,1,1,Rural,AtLarge,0,0,0,0,0,0,10.914454460144043,0,64,54.00115966796875
0,2004,0,0,-50,0,1.412740707397461,1,1,Rural,AtLarge,0,0,0,0,0,0,13.132213592529297,0,74.80000305175781,52.97279357910156
0,2008,0,0,-50,0,1.7054814100265503,0,1,Rural,AtLarge,0,0,0,0,0,0,15.34997272491455,0,85.5999984741211,51.94442367553711
0,2012,0,0,-50,0,1.7054814100265503,1,1,Rural,AtLarge,0,0,0,0,0,0,12.600536346435547,0,91,51.430240631103516
0,2016,0,0,-50,0,1.7054814100265503,0,1,Rural,AtLarge,0,0,0,0,0,0,12.600536346435547,0,91,51.430240631103516
0,1994,0,0,-50,0,21.878244400024414,1,1,Rural,AtLarge,1,1,0,NA,NA,9.70443344116211,13.425413131713867,1,61.400001525878906,280.2798767089844
0,1998,0,0,-50,0,20.376859664916992,1,1,Rural,AtLarge,1,1,0,0,NA,17.02791404724121,14.701292991638184,0,69.80000305175781,303.40631103515625
0,2002,0,0,-50,0,18.377283096313477,1,1,Rural,AtLarge,1,1,0,0,0,18.337438583374023,14.847658157348633,0,79.80000305175781,342.871826171875
0,2006,0,0,-50,0,15.879512786865234,1,0,Rural,AtLarge,1,0,0,0,0,13.633005142211914,13.864506721496582,0,91.4000015258789,398.6764831542969
0,2010,0,0,-41.48936080932617,8.510639190673828,13.381742477416992,1,0,Rural,AtLarge,1,0,0,0,0,8.928571701049805,12.881356239318848,0,103,454.4811096191406
0,2014,0,0,-27.808988571166992,22.191011428833008,13.381742477416992,1,1,Rural,AtLarge,1,0,0,8.510639190673828,0,9.02255630493164,26.32171058654785,1,103,454.4811096191406
0,1994,1,0,-25.19500732421875,24.80499267578125,44.895259857177734,0,0,Suburban,Mixed,1,0,1,NA,NA,7.955592632293701,5.114999771118164,0,139,1186.3587646484375
0,1998,0,0,-34.2245979309082,15.775402069091797,45.48834228515625,1,0,Suburban,Mixed,1,0,0,24.80499267578125,NA,7.8466691970825195,6.273165702819824,0,133,1127.162841796875
0,1999,1,1,-33.7662353515625,16.2337646484375,45.63661575317383,0,0,Suburban,Mixed,1,0,1,15.775402069091797,24.80499267578125,7.819438457489014,6.56270694732666,1,131.5,1112.3638916015625
0,2002,1,1,5.382621765136719,55.38262176513672,47.13703536987305,1,0,Suburban,Mixed,1,0,2,16.2337646484375,15.775402069091797,7.3380608558654785,6.367874622344971,0,124.80000305175781,1043.874267578125
0,2006,1,0,7.486631393432617,57.48663139343262,49.841331481933594,1,0,Suburban,Mixed,1,1,1,55.38262176513672,16.2337646484375,6.429766654968262,5.399127006530762,0,114.4000015258789,936.49310302734375
0,2010,1,1,-0.6512298583984375,49.34877014160156,52.54562759399414,1,0,Suburban,Mixed,1,0,2,57.48663139343262,55.38262176513672,5.521472454071045,4.430379867553711,0,104,829.11187744140625
0,2014,1,1,5.643880844116211,55.64388084411621,52.54562759399414,1,0,Suburban,Mixed,1,1,3,49.34877014160156,57.48663139343262,8.08080768585205,4.395604610443115,1,104,829.11187744140625
0,1994,0,0,-26.40625,23.59375,14.703591346740723,0,0,Suburban,AtLarge,1,0,0,NA,NA,1.9047619104385376,2.105975866317749,1,73.4000015258789,348.8280029296875
0,1998,0,0,-44.841270446777344,5.158729553222656,13.222972869873047,1,0,Suburban,AtLarge,1,0,0,23.59375,NA,0.6349206566810608,2.6575474739074707,0,71.80000305175781,341.51507568359375
0,2002,0,0,-25.751073837280273,24.248926162719727,11.80156135559082,0,1,Suburban,AtLarge,1,1,0,5.158729553222656,23.59375,0,2.9331769943237305,0,72.5999984741211,332.3561706542969
0,2006,0,0,-50,0,10.439358711242676,1,0,Suburban,AtLarge,1,0,0,24.248926162719727,5.158729553222656,0,2.932864189147949,0,75.80000305175781,321.3512878417969
0,2010,0,0,-33.57143020629883,16.428569793701172,9.077156066894531,1,1,Suburban,AtLarge,1,0,0,0,24.248926162719727,0,2.932551383972168,0,79,310.3464050292969
0,2014,0,0,-50,0,9.077156066894531,0,1,Suburban,AtLarge,1,1,0,16.428569793701172,0,0,9.254498481750488,1,79,310.3464050292969
0,1994,0,0,-50,0,35.47821807861328,1,1,Rural,AtLarge,0,0,0,NA,NA,3.0070767402648926,21.809621810913086,1,113.4000015258789,511.700439453125
0,1998,0,0,-50,0,36.14414978027344,1,1,Rural,AtLarge,0,0,0,0,NA,4.195971488952637,20.718481063842773,0,137.8000030517578,555.10931396484375
0,2002,0,0,-50,0,36.124366760253906,1,0,Rural,AtLarge,0,0,0,0,0,4.1243062019348145,19.726564407348633,0,146.60000610351562,568.57244873046875
0,2004,0,0,-34.230770111083984,15.769229888916016,35.7716178894043,0,1,Rural,AtLarge,0,0,0,0,0,3.458193063735962,19.28021812438965,0,143.1999969482422,560.33123779296875
0,2006,0,0,-50,0,35.41887283325195,1,1,Rural,AtLarge,0,0,0,15.769229888916016,0,2.7920799255371094,18.83386993408203,0,139.8000030517578,552.0899658203125
0,2010,0,0,-50,0,34.713375091552734,1,1,Rural,AtLarge,0,0,0,0,15.769229888916016,1.459854006767273,17.941177368164063,0,133,535.60748291015625
0,2014,0,0,-50,0,34.713375091552734,1,0,Rural,AtLarge,1,0,0,0,0,2.1505377292633057,22.977346420288086,1,133,535.60748291015625
0,1990,0,0,-28.740875244140625,21.259124755859375,16.113359451293945,1,0,Rural,Mixed,0,0,0,NA,NA,0,6.481481552124023,0,206,178.5849609375
0,1994,0,0,-31.51898765563965,18.48101234436035,15.742615699768066,1,1,Rural,Mixed,0,0,0,21.259124755859375,NA,0.8602150678634644,7.233598709106445,0,191.60000610351562,162.33609008789062
0,1998,0,0,-50,0,15.371871948242187,0,0,Rural,Mixed,1,1,0,18.48101234436035,21.259124755859375,1.7204301357269287,7.985715866088867,0,177.1999969482422,146.0872344970703
0,2002,0,0,-28.125,21.875,15.068511009216309,1,0,Rural,Mixed,1,0,0,0,18.48101234436035,1.7204301357269287,7.671875476837158,0,164.1999969482422,132.90538024902344
0,2006,0,0,-27.76618003845215,22.23381996154785,14.83253288269043,0,0,Rural,Mixed,1,0,0,21.875,0,0.8602150678634644,6.292078018188477,0,152.60000610351562,122.79053497314453
0,2010,0,0,-31.526548385620117,18.473451614379883,14.59655475616455,1,1,Rural,Mixed,1,0,0,22.23381996154785,21.875,0,4.912280559539795,0,141,112.67569732666016
0,2011,0,0,-50,0,14.59655475616455,0,0,Rural,Mixed,1,0,0,18.473451614379883,22.23381996154785,0,3.658536672592163,1,141,112.67569732666016
0,2014,0,0,-29.815574645996094,20.184425354003906,14.59655475616455,0,1,Rural,Mixed,1,0,0,0,18.473451614379883,0,3.3457248210906982,0,141,112.67569732666016
0,1990,0,0,-3.763439178466797,46.2365608215332,48.37127685546875,1,0,Suburban,District,1,0,0,NA,NA,9.525066375732422,17.990753173828125,0,1538,1359.9503173828125
0,1994,0,0,-29.496150970458984,20.503849029541016,49.890193939208984,1,0,Suburban,District,1,0,0,46.2365608215332,NA,9.62164306640625,19.698593139648438,1,1480.800048828125,1254.064208984375
0,1998,0,0,-27.484344482421875,22.515655517578125,51.40911102294922,1,0,Suburban,District,1,0,0,20.503849029541016,46.2365608215332,9.718219757080078,21.40643310546875,0,1423.5999755859375,1148.1781005859375
0,2002,0,0,-44.53434753417969,5.4656524658203125,52.071197509765625,1,1,Suburban,District,1,0,0,22.515655517578125,20.503849029541016,9.94166374206543,21.780221939086914,0,1379,1051.002685546875
0,2006,0,0,-50,0,51.87644958496094,1,0,Suburban,District,1,0,0,5.4656524658203125,22.515655517578125,10.291975975036621,20.819961547851563,1,1347,962.53790283203125
0,2010,0,0,-28.136985778808594,21.863014221191406,51.68170166015625,1,0,Suburban,District,1,0,0,0,5.4656524658203125,10.642288208007813,19.859699249267578,0,1315,874.07318115234375
0,2013,1,0,-26.616775512695313,23.383224487304688,51.68170166015625,0,0,Suburban,District,1,0,2,21.863014221191406,0,7.5289998054504395,22.564374923706055,0,1315,874.07318115234375
0,2014,1,0,-19.255577087402344,30.744422912597656,51.68170166015625,1,0,Suburban,District,1,0,1,23.383224487304688,21.863014221191406,7.5289998054504395,22.564374923706055,1,1315,874.07318115234375
0,1996,1,1,-37.00787353515625,12.99212646484375,58.89688491821289,1,0,Urban,District,0,0,3,NA,NA,10.81381893157959,41.211395263671875,0,4286.2001953125,1950.3837890625
0,2000,1,0,0.99416351318359375,50.994163513183594,61.12565231323242,1,0,Urban,District,0,0,2,12.99212646484375,NA,11.941999435424805,44.625057220458984,0,4091,1851.780029296875
0,2001,1,1,-5.426240921020508,44.57375907897949,61.402313232421875,0,0,Urban,District,0,0,1,50.994163513183594,12.99212646484375,11.971267700195313,44.57845687866211,0,4040.5,1833.69775390625
0,2004,1,1,25.421607971191406,75.4216079711914,62.2322883605957,1,0,Urban,District,1,0,4,44.57375907897949,50.994163513183594,12.059073448181152,44.43865966796875,0,3889,1779.4508056640625
0,2008,1,1,5.195556640625,55.195556640625,63.33892822265625,1,0,Urban,District,1,0,2,75.4216079711914,44.57375907897949,12.1761474609375,44.252262115478516,0,3687,1707.12158203125
0,2012,1,1,27.47172737121582,77.47172737121582,63.33892822265625,1,0,Urban,District,1,0,2,55.195556640625,75.4216079711914,12.65489387512207,48.37605285644531,0,3586,1670.95703125
0,2016,1,1,4.180023193359375,54.180023193359375,63.33892822265625,1,0,Urban,District,1,0,3,77.47172737121582,55.195556640625,12.65489387512207,48.37605285644531,0,3586,1670.95703125
0,1990,0,0,-28.549848556518555,21.450151443481445,12.248062133789063,1,1,Rural,Mixed,0,0,0,NA,NA,0,11.363636016845703,1,115,459.0662841796875
0,1994,0,0,-50,0,15.480984687805176,1,0,Rural,Mixed,1,0,0,21.450151443481445,NA,0,9.75296401977539,0,116.19999694824219,427.028564453125
0,1997,0,0,-27.63157844543457,22.36842155456543,17.905675888061523,0,1,Rural,Mixed,1,0,0,0,21.450151443481445,0,8.544960021972656,0,117.0999984741211,403.0002746582031
0,1998,0,0,-50,0,18.71390724182129,1,1,Rural,Mixed,1,0,0,22.36842155456543,0,0,8.142292022705078,0,117.4000015258789,394.9908447265625
0,2002,0,0,-50,0,19.908130645751953,1,1,Rural,Mixed,1,0,0,0,22.36842155456543,0.9302325248718262,7.5887627601623535,0,116,373.8501892089844
0,2006,0,0,-50,0,19.06365394592285,1,0,Rural,Mixed,1,0,0,0,0,2.7906975746154785,8.092375755310059,0,112,363.6065979003906
0,2010,0,0,-41.28440475463867,8.715595245361328,18.21917724609375,0,0,Rural,Mixed,1,1,0,0,0,4.651162624359131,8.595988273620605,0,108,353.3630065917969
0,2014,0,0,-40,10,18.21917724609375,1,1,Rural,Mixed,1,1,0,8.715595245361328,0,0,6.976744174957275,1,108,353.3630065917969
0,1994,0,0,-50,0,35.99379348754883,1,1,Rural,AtLarge,0,0,0,NA,NA,0.7142857313156128,12.376984596252441,1,23.799999237060547,126.3197021484375
0,1998,0,0,-50,0,38.789207458496094,1,1,Rural,AtLarge,0,0,0,0,NA,1.4285714626312256,16.71825408935547,0,24.600000381469727,118.63710021972656
0,2002,0,0,-50,0,42.75103759765625,1,1,Rural,AtLarge,0,0,0,0,0,1.4285714626312256,16.13675308227539,0,25.200000762939453,120.32716369628906
0,2006,0,0,-50,0,47.879276275634766,1,1,Rural,AtLarge,0,0,0,0,0,0.7142857313156128,10.632478713989258,0,25.600000381469727,131.38987731933594
0,2010,0,0,-50,0,53.00751876831055,1,1,Rural,AtLarge,0,0,0,0,0,0,5.128205299377441,0,26,142.45260620117187
0,2011,0,0,-50,0,53.00751876831055,0,1,Rural,AtLarge,0,0,0,0,0,0,7.8947367668151855,1,26,142.45260620117187
0,2014,0,0,-50,0,53.00751876831055,1,1,Rural,AtLarge,0,0,0,0,0,0,8,1,26,142.45260620117187
0,1990,0,0,-50,0,16.151203155517578,0,0,Suburban,Mixed,1,0,0,NA,NA,3.6363637447357178,8.860759735107422,1,135,751.6820068359375
0,1994,0,0,-32.73615646362305,17.263843536376953,16.797565460205078,1,1,Suburban,Mixed,1,0,0,0,NA,3.39393949508667,8.890924453735352,1,125,737.662109375
0,1998,1,0,-50,0,17.443925857543945,0,0,Suburban,Mixed,1,0,1,17.263843536376953,0,3.151515245437622,8.921088218688965,0,115,723.64215087890625
0,2002,0,0,-18.021202087402344,31.978797912597656,16.735754013061523,0,1,Suburban,Mixed,1,1,0,0,17.263843536376953,4.39145565032959,8.355161666870117,0,111.5999984741211,709.85357666015625
0,2006,0,0,-50,0,14.673047065734863,1,0,Suburban,Mixed,1,1,0,31.978797912597656,0,7.113760471343994,7.193145275115967,0,114.80000305175781,696.2962646484375
0,2010,0,0,-37.96296310424805,12.037036895751953,12.610340118408203,1,0,Suburban,Mixed,1,1,0,0,31.978797912597656,9.836065292358398,6.031128406524658,0,118,682.739013671875
0,2013,0,0,-36.507938385009766,13.492061614990234,12.610340118408203,0,1,Suburban,Mixed,1,1,0,12.037036895751953,0,0,9.610983848571777,0,118,682.739013671875
0,2014,0,0,-50,0,12.610340118408203,1,1,Suburban,Mixed,1,1,0,13.492061614990234,12.037036895751953,0,9.610983848571777,1,118,682.739013671875
0,1994,0,0,-34.5,15.5,33.79453659057617,1,1,Rural,AtLarge,0,0,0,NA,NA,9.289473533630371,10.336247444152832,1,145.1999969482422,308.81158447265625
0,1998,0,0,-50,0,35.0537109375,1,1,Rural,AtLarge,0,0,0,15.5,NA,8.710526466369629,7.784666061401367,0,134.39999389648437,305.91558837890625
0,2002,0,0,-50,0,35.78022003173828,1,0,Rural,AtLarge,0,0,0,0,15.5,7.187970161437988,7.231894016265869,0,123.80000305175781,304.9635009765625
0,2006,0,0,-28.61915397644043,21.38084602355957,35.97407150268555,1,0,Rural,AtLarge,0,0,0,0,0,4.721804618835449,8.67793083190918,0,113.4000015258789,305.9553527832031
0,2010,0,0,-28.33333396911621,21.66666603088379,36.16792297363281,0,0,Rural,AtLarge,0,0,0,21.38084602355957,0,2.25563907623291,10.123967170715332,0,103,306.94720458984375
0,2012,0,0,-27.901784896850586,22.098215103149414,36.16792297363281,0,0,Rural,AtLarge,0,0,0,21.66666603088379,21.38084602355957,7.407407283782959,14.043583869934082,1,103,306.94720458984375
0,2014,0,0,-29.16666603088379,20.83333396911621,36.16792297363281,1,1,Rural,AtLarge,0,0,0,22.098215103149414,21.66666603088379,7.407407283782959,14.043583869934082,1,103,306.94720458984375
0,1992,0,0,-27.028947830200195,22.971052169799805,23.008588790893555,0,0,Rural,Mixed,1,0,0,NA,NA,5.856451988220215,14.086164474487305,1,1392.4000244140625,2413.841552734375
0,1996,0,0,-30.0737247467041,19.9262752532959,23.454227447509766,1,0,Rural,Mixed,1,0,0,22.971052169799805,NA,5.590188503265381,13.96733570098877,1,1445.199951171875,2290.187255859375
0,2000,0,0,-27.530731201171875,22.469268798828125,23.899866104125977,0,0,Rural,Mixed,1,0,0,19.9262752532959,22.971052169799805,5.323925495147705,13.84850788116455,0,1498,2166.532958984375
